company,window,num,rank,family,macro,klass,weight
google,thirty-days,1665,54,greedy,greedy,periph,1.0
google,thirty-days,777,55,two-pointers,two-pointers,periph,1.0
google,thirty-days,1674,56,diff-array,intervals,periph,1.0
google,thirty-days,815,57,bfs,graph-search,core,1.0
google,thirty-days,231,58,math-bit,math-bit,periph,1.0
google,thirty-days,2784,59,hashing,hashing,periph,1.0
google,thirty-days,394,60,pairing-stack,stack,periph,1.0
google,thirty-days,197,61,sql,sql,trivial,1.0
google,thirty-days,238,62,prefix-sum,prefix-sum,periph,1.0
google,thirty-days,410,63,binary-search,binary-search,periph,1.0
google,thirty-days,100,64,tree-traversal,tree,core,1.0
google,thirty-days,105,65,tree-construct,tree,periph,1.0
google,thirty-days,45,66,greedy,greedy,periph,1.0
google,thirty-days,3481,67,string-other,string,periph,1.0
google,thirty-days,125,68,two-pointers,two-pointers,periph,1.0
google,thirty-days,509,69,dp-linear,dp,core,1.0
google,thirty-days,258,70,math-bit,math-bit,periph,1.0
google,thirty-days,1345,71,bfs,graph-search,core,1.0
google,thirty-days,169,72,hashing,hashing,periph,1.0
google,thirty-days,207,73,topo-sort,graph-search,core,1.0
google,thirty-days,274,74,hashing,hashing,periph,1.0
google,thirty-days,55,75,greedy,greedy,periph,1.0
google,thirty-days,25,76,linked-list,linked-list,periph,1.0
google,thirty-days,242,77,hashing,hashing,periph,1.0
google,thirty-days,2657,78,prefix-sum,prefix-sum,periph,1.0
google,thirty-days,359,79,design,design,periph,1.0
google,thirty-days,3043,80,trie,tree,periph,1.0
google,thirty-days,69,81,binary-search,binary-search,periph,1.0
google,thirty-days,540,82,binary-search,binary-search,periph,1.0
google,thirty-days,49,83,hashing,hashing,periph,1.0
google,thirty-days,53,84,dp-linear,dp,core,1.0
google,thirty-days,610,85,sql,sql,trivial,1.0
google,thirty-days,6,86,string-other,string,periph,1.0
google,thirty-days,14,87,string-other,string,periph,1.0
google,thirty-days,2140,88,dp-linear,dp,core,1.0
google,thirty-days,122,89,greedy,greedy,periph,1.0
google,thirty-days,1340,90,dp-linear,dp,core,1.0
google,thirty-days,414,91,trivial,trivial,trivial,1.0
google,thirty-days,300,92,dp-linear,dp,core,1.0
google,thirty-days,560,93,prefix-sum,prefix-sum,periph,1.0
google,thirty-days,532,94,hashing,hashing,periph,1.0
google,thirty-days,704,95,binary-search,binary-search,periph,1.0
google,thirty-days,1011,96,binary-search,binary-search,periph,1.0
google,thirty-days,416,97,dp-knapsack,dp,core,1.0
google,thirty-days,8,98,string-other,string,periph,1.0
google,thirty-days,3121,99,string-other,string,periph,1.0
google,thirty-days,48,100,matrix-sim,matrix-sim,periph,1.0
google,thirty-days,349,101,hashing,hashing,periph,1.0
google,thirty-days,778,102,dijkstra,graph-search,core,1.0
google,thirty-days,71,103,pairing-stack,stack,periph,1.0
google,thirty-days,103,104,bfs,graph-search,core,1.0
google,thirty-days,2540,105,two-pointers,two-pointers,periph,1.0
google,thirty-days,51,106,backtracking,backtracking,core,1.0
google,thirty-days,22,107,backtracking,backtracking,core,1.0
google,thirty-days,3300,108,math-bit,math-bit,periph,1.0
google,thirty-days,443,109,two-pointers,two-pointers,periph,1.0
google,thirty-days,733,110,dfs-flood,graph-search,periph,1.0
google,thirty-days,424,111,sliding-window,sliding-window,periph,1.0
google,thirty-days,3161,112,binary-search,binary-search,periph,1.0
google,thirty-days,75,113,dutch-flag,two-pointers,periph,1.0
google,thirty-days,994,114,bfs,graph-search,core,1.0
google,thirty-days,2619,115,trivial,trivial,trivial,1.0
google,thirty-days,28,116,string-matching,string,periph,1.0
google,thirty-days,322,117,dp-knapsack,dp,core,1.0
google,thirty-days,1729,118,sql,sql,trivial,1.0
google,thirty-days,2126,119,greedy,greedy,periph,1.0
google,thirty-days,42,120,monotonic-stack,stack,periph,1.0
google,thirty-days,494,121,dp-knapsack,dp,core,1.0
google,thirty-days,151,122,string-other,string,periph,1.0
google,thirty-days,977,123,two-pointers,two-pointers,periph,1.0
google,thirty-days,190,124,math-bit,math-bit,periph,1.0
google,thirty-days,130,125,dfs-flood,graph-search,periph,1.0
google,thirty-days,102,126,bfs,graph-search,core,1.0
google,thirty-days,11,127,two-pointers,two-pointers,periph,1.0
google,thirty-days,1470,128,trivial,trivial,trivial,1.0
google,thirty-days,912,129,heap-topk,heap-select,periph,1.0
google,thirty-days,3633,130,greedy,greedy,periph,1.0
uber,three-months,1429,1,design,design,periph,1.0
uber,three-months,815,2,bfs,graph-search,core,1.0
uber,three-months,2858,3,graph-other,graph-search,periph,1.0
uber,three-months,305,4,union-find,graph-search,periph,1.0
uber,three-months,1101,5,union-find,graph-search,periph,1.0
uber,three-months,1438,6,sliding-window,sliding-window,periph,1.0
uber,three-months,427,7,tree-construct,tree,periph,1.0
uber,three-months,269,8,topo-sort,graph-search,core,1.0
uber,three-months,977,9,two-pointers,two-pointers,periph,1.0
uber,three-months,2791,10,dp-tree,dp,core,1.0
uber,three-months,1475,11,monotonic-stack,stack,periph,1.0
uber,three-months,79,12,backtracking,backtracking,core,1.0
uber,three-months,162,13,binary-search,binary-search,periph,1.0
uber,three-months,410,14,binary-search,binary-search,periph,1.0
uber,three-months,1428,15,binary-search,binary-search,periph,1.0
uber,three-months,56,16,merge-intervals,intervals,periph,1.0
uber,three-months,212,17,trie,tree,periph,1.0
uber,three-months,380,18,design,design,periph,1.0
uber,three-months,384,19,design,design,periph,1.0
uber,three-months,564,20,string-other,string,periph,1.0
uber,three-months,2571,21,math-bit,math-bit,periph,1.0
uber,three-months,2861,22,binary-search,binary-search,periph,1.0
uber,three-months,2954,23,number-theory,math-bit,periph,1.0
uber,three-months,13,24,string-other,string,periph,1.0
uber,three-months,146,25,design,design,periph,1.0
uber,three-months,200,26,dfs-flood,graph-search,periph,1.0
uber,three-months,210,27,topo-sort,graph-search,core,1.0
uber,three-months,230,28,bst,tree,periph,1.0
uber,three-months,295,29,heap-topk,heap-select,periph,1.0
uber,three-months,297,30,tree-construct,tree,periph,1.0
uber,three-months,362,31,design,design,periph,1.0
uber,three-months,399,32,union-find,graph-search,periph,1.0
uber,three-months,802,33,topo-sort,graph-search,core,1.0
uber,three-months,855,34,design,design,periph,1.0
uber,three-months,981,35,design,design,periph,1.0
uber,three-months,994,36,bfs,graph-search,core,1.0
uber,three-months,1197,37,bfs,graph-search,core,1.0
uber,three-months,1915,38,hashing,hashing,periph,1.0
uber,three-months,1931,39,dp-bitmask,dp,core,1.0
uber,three-months,1966,40,binary-search,binary-search,periph,1.0
uber,three-months,2402,41,heap-topk,heap-select,periph,1.0
uber,three-months,2477,42,dp-tree,dp,core,1.0
uber,three-months,2503,43,union-find,graph-search,periph,1.0
uber,three-months,2948,44,union-find,graph-search,periph,1.0
facebook,thirty-days,1,1,hashing,hashing,periph,1.0
facebook,thirty-days,20,2,pairing-stack,stack,periph,1.0
facebook,thirty-days,2,3,linked-list,linked-list,periph,1.0
facebook,thirty-days,18,4,two-pointers,two-pointers,periph,1.0
facebook,thirty-days,27,5,two-pointers,two-pointers,periph,1.0
facebook,thirty-days,53,6,dp-linear,dp,core,1.0
facebook,thirty-days,131,7,backtracking,backtracking,core,1.0
facebook,thirty-days,560,8,prefix-sum,prefix-sum,periph,1.0
facebook,thirty-days,1539,9,binary-search,binary-search,periph,1.0
facebook,thirty-days,4,10,binary-search,binary-search,periph,1.0
facebook,thirty-days,9,11,math-bit,math-bit,periph,1.0
facebook,thirty-days,21,12,linked-list,linked-list,periph,1.0
facebook,thirty-days,49,13,hashing,hashing,periph,1.0
facebook,thirty-days,55,14,greedy,greedy,periph,1.0
facebook,thirty-days,73,15,matrix-sim,matrix-sim,periph,1.0
facebook,thirty-days,198,16,dp-linear,dp,core,1.0
facebook,thirty-days,200,17,dfs-flood,graph-search,periph,1.0
facebook,thirty-days,215,18,heap-topk,heap-select,periph,1.0
facebook,thirty-days,224,19,pairing-stack,stack,periph,1.0
facebook,thirty-days,485,20,sliding-window,sliding-window,periph,1.0
facebook,thirty-days,525,21,prefix-sum,prefix-sum,periph,1.0
facebook,thirty-days,1004,22,sliding-window,sliding-window,periph,1.0
facebook,thirty-days,1581,23,sql,sql,trivial,1.0
facebook,thirty-days,1674,24,diff-array,intervals,periph,1.0
microsoft,three-months,1,1,hashing,hashing,periph,1.0
microsoft,three-months,2,2,linked-list,linked-list,periph,1.0
microsoft,three-months,3,3,sliding-window,sliding-window,periph,1.0
microsoft,three-months,42,4,monotonic-stack,stack,periph,1.0
microsoft,three-months,56,5,merge-intervals,intervals,periph,1.0
microsoft,three-months,146,6,design,design,periph,1.0
microsoft,three-months,5,7,string-other,string,periph,1.0
microsoft,three-months,14,8,string-other,string,periph,1.0
microsoft,three-months,15,9,two-pointers,two-pointers,periph,1.0
microsoft,three-months,22,10,backtracking,backtracking,core,1.0
microsoft,three-months,33,11,binary-search,binary-search,periph,1.0
microsoft,three-months,200,12,dfs-flood,graph-search,periph,1.0
microsoft,three-months,560,13,prefix-sum,prefix-sum,periph,1.0
microsoft,three-months,23,14,heap-topk,heap-select,periph,1.0
microsoft,three-months,76,15,sliding-window,sliding-window,periph,1.0
microsoft,three-months,121,16,dp-linear,dp,core,1.0
microsoft,three-months,253,17,diff-array,intervals,periph,1.0
microsoft,three-months,1475,18,monotonic-stack,stack,periph,1.0
microsoft,three-months,7,19,math-bit,math-bit,periph,1.0
microsoft,three-months,11,20,two-pointers,two-pointers,periph,1.0
microsoft,three-months,53,21,dp-linear,dp,core,1.0
microsoft,three-months,128,22,hashing,hashing,periph,1.0
microsoft,three-months,202,23,hashing,hashing,periph,1.0
microsoft,three-months,295,24,heap-topk,heap-select,periph,1.0
microsoft,three-months,297,25,tree-construct,tree,periph,1.0
microsoft,three-months,424,26,sliding-window,sliding-window,periph,1.0
microsoft,three-months,509,27,dp-linear,dp,core,1.0
microsoft,three-months,6,28,string-other,string,periph,1.0
microsoft,three-months,31,29,two-pointers,two-pointers,periph,1.0
microsoft,three-months,70,30,dp-linear,dp,core,1.0
microsoft,three-months,88,31,two-pointers,two-pointers,periph,1.0
microsoft,three-months,105,32,tree-construct,tree,periph,1.0
microsoft,three-months,125,33,two-pointers,two-pointers,periph,1.0
microsoft,three-months,138,34,linked-list,linked-list,periph,1.0
microsoft,three-months,155,35,design,design,periph,1.0
microsoft,three-months,198,36,dp-linear,dp,core,1.0
microsoft,three-months,206,37,linked-list,linked-list,periph,1.0
microsoft,three-months,232,38,design,design,periph,1.0
microsoft,three-months,239,39,monotonic-stack,stack,periph,1.0
microsoft,three-months,300,40,dp-linear,dp,core,1.0
microsoft,three-months,1353,41,greedy,greedy,periph,1.0
microsoft,three-months,2858,42,graph-other,graph-search,periph,1.0
microsoft,three-months,9,43,math-bit,math-bit,periph,1.0
microsoft,three-months,12,44,string-other,string,periph,1.0
microsoft,three-months,13,45,string-other,string,periph,1.0
microsoft,three-months,18,46,two-pointers,two-pointers,periph,1.0
microsoft,three-months,20,47,pairing-stack,stack,periph,1.0
microsoft,three-months,26,48,two-pointers,two-pointers,periph,1.0
microsoft,three-months,45,49,greedy,greedy,periph,1.0
microsoft,three-months,49,50,hashing,hashing,periph,1.0
microsoft,three-months,51,51,backtracking,backtracking,core,1.0
microsoft,three-months,55,52,greedy,greedy,periph,1.0
microsoft,three-months,61,53,linked-list,linked-list,periph,1.0
microsoft,three-months,75,54,dutch-flag,two-pointers,periph,1.0
microsoft,three-months,84,55,monotonic-stack,stack,periph,1.0
microsoft,three-months,143,56,linked-list,linked-list,periph,1.0
microsoft,three-months,189,57,two-pointers,two-pointers,periph,1.0
microsoft,three-months,217,58,hashing,hashing,periph,1.0
microsoft,three-months,224,59,pairing-stack,stack,periph,1.0
microsoft,three-months,273,60,string-other,string,periph,1.0
microsoft,three-months,460,61,design,design,periph,1.0
microsoft,three-months,475,62,binary-search,binary-search,periph,1.0
microsoft,three-months,540,63,binary-search,binary-search,periph,1.0
microsoft,three-months,657,64,string-other,string,periph,1.0
microsoft,three-months,678,65,greedy,greedy,periph,1.0
microsoft,three-months,721,66,union-find,graph-search,periph,1.0
microsoft,three-months,875,67,binary-search,binary-search,periph,1.0
microsoft,three-months,992,68,sliding-window,sliding-window,periph,1.0
microsoft,three-months,1004,69,sliding-window,sliding-window,periph,1.0
microsoft,three-months,1888,70,dp-linear,dp,core,1.0
microsoft,three-months,4,71,binary-search,binary-search,periph,1.0
microsoft,three-months,16,72,two-pointers,two-pointers,periph,1.0
microsoft,three-months,17,73,backtracking,backtracking,core,1.0
microsoft,three-months,21,74,linked-list,linked-list,periph,1.0
microsoft,three-months,27,75,two-pointers,two-pointers,periph,1.0
microsoft,three-months,28,76,string-matching,string,periph,1.0
microsoft,three-months,32,77,pairing-stack,stack,periph,1.0
microsoft,three-months,36,78,hashing,hashing,periph,1.0
microsoft,three-months,46,79,backtracking,backtracking,core,1.0
microsoft,three-months,48,80,matrix-sim,matrix-sim,periph,1.0
microsoft,three-months,50,81,math-bit,math-bit,periph,1.0
microsoft,three-months,66,82,math-bit,math-bit,periph,1.0
microsoft,three-months,69,83,binary-search,binary-search,periph,1.0
microsoft,three-months,72,84,dp-grid,dp,core,1.0
microsoft,three-months,73,85,matrix-sim,matrix-sim,periph,1.0
microsoft,three-months,79,86,backtracking,backtracking,core,1.0
microsoft,three-months,85,87,monotonic-stack,stack,periph,1.0
microsoft,three-months,90,88,backtracking,backtracking,core,1.0
microsoft,three-months,98,89,bst,tree,periph,1.0
microsoft,three-months,100,90,tree-traversal,tree,core,1.0
microsoft,three-months,102,91,bfs,graph-search,core,1.0
microsoft,three-months,103,92,bfs,graph-search,core,1.0
microsoft,three-months,104,93,tree-aggregate,tree,core,1.0
microsoft,three-months,122,94,greedy,greedy,periph,1.0
microsoft,three-months,131,95,backtracking,backtracking,core,1.0
microsoft,three-months,132,96,dp-interval,dp,core,1.0
microsoft,three-months,139,97,dp-linear,dp,core,1.0
microsoft,three-months,175,98,sql,sql,trivial,1.0
microsoft,three-months,176,99,sql,sql,trivial,1.0
microsoft,three-months,181,100,sql,sql,trivial,1.0
microsoft,three-months,193,101,string-other,string,periph,1.0
microsoft,three-months,196,102,sql,sql,trivial,1.0
microsoft,three-months,197,103,sql,sql,trivial,1.0
microsoft,three-months,199,104,bfs,graph-search,core,1.0
microsoft,three-months,204,105,number-theory,math-bit,periph,1.0
microsoft,three-months,207,106,topo-sort,graph-search,core,1.0
microsoft,three-months,208,107,trie,tree,periph,1.0
microsoft,three-months,216,108,backtracking,backtracking,core,1.0
microsoft,three-months,238,109,prefix-sum,prefix-sum,periph,1.0
microsoft,three-months,242,110,hashing,hashing,periph,1.0
microsoft,three-months,283,111,two-pointers,two-pointers,periph,1.0
microsoft,three-months,310,112,topo-sort,graph-search,core,1.0
microsoft,three-months,344,113,two-pointers,two-pointers,periph,1.0
microsoft,three-months,347,114,heap-topk,heap-select,periph,1.0
microsoft,three-months,383,115,hashing,hashing,periph,1.0
microsoft,three-months,387,116,hashing,hashing,periph,1.0
microsoft,three-months,392,117,two-pointers,two-pointers,periph,1.0
microsoft,three-months,404,118,tree-traversal,tree,core,1.0
microsoft,three-months,407,119,heap-topk,heap-select,periph,1.0
microsoft,three-months,428,120,tree-construct,tree,periph,1.0
microsoft,three-months,443,121,two-pointers,two-pointers,periph,1.0
microsoft,three-months,496,122,monotonic-stack,stack,periph,1.0
microsoft,three-months,503,123,monotonic-stack,stack,periph,1.0
microsoft,three-months,525,124,prefix-sum,prefix-sum,periph,1.0
microsoft,three-months,526,125,backtracking,backtracking,core,1.0
microsoft,three-months,542,126,bfs,graph-search,core,1.0
microsoft,three-months,543,127,tree-aggregate,tree,core,1.0
microsoft,three-months,570,128,sql,sql,trivial,1.0
microsoft,three-months,584,129,sql,sql,trivial,1.0
microsoft,three-months,586,130,sql,sql,trivial,1.0
microsoft,three-months,621,131,greedy,greedy,periph,1.0
microsoft,three-months,622,132,design,design,periph,1.0
microsoft,three-months,628,133,greedy,greedy,periph,1.0
microsoft,three-months,643,134,sliding-window,sliding-window,periph,1.0
microsoft,three-months,647,135,string-other,string,periph,1.0
microsoft,three-months,658,136,binary-search,binary-search,periph,1.0
microsoft,three-months,680,137,two-pointers,two-pointers,periph,1.0
microsoft,three-months,704,138,binary-search,binary-search,periph,1.0
microsoft,three-months,796,139,string-other,string,periph,1.0
microsoft,three-months,827,140,dfs-flood,graph-search,periph,1.0
microsoft,three-months,829,141,number-theory,math-bit,periph,1.0
microsoft,three-months,907,142,monotonic-stack,stack,periph,1.0
microsoft,three-months,986,143,merge-intervals,intervals,periph,1.0
microsoft,three-months,987,144,bfs,graph-search,core,1.0
microsoft,three-months,994,145,bfs,graph-search,core,1.0
microsoft,three-months,1193,146,sql,sql,trivial,1.0
microsoft,three-months,1280,147,sql,sql,trivial,1.0
microsoft,three-months,1431,148,trivial,trivial,trivial,1.0
microsoft,three-months,1552,149,binary-search,binary-search,periph,1.0
microsoft,three-months,1674,150,diff-array,intervals,periph,1.0
microsoft,three-months,1727,151,greedy,greedy,periph,1.0
microsoft,three-months,1752,152,two-pointers,two-pointers,periph,1.0
microsoft,three-months,1757,153,sql,sql,trivial,1.0
microsoft,three-months,1838,154,sliding-window,sliding-window,periph,1.0
microsoft,three-months,1932,155,bst,tree,periph,1.0
microsoft,three-months,1979,156,number-theory,math-bit,periph,1.0
microsoft,three-months,2385,157,bfs,graph-search,core,1.0
microsoft,three-months,2553,158,string-other,string,periph,1.0
